dataset,seed,model,class_index,bin,count,mean_confidence,empirical_frequency
GoogleCluster,7,MLP,0,8,28,0.8468579962080568,1.0
GoogleCluster,7,MLP,0,9,4580,0.9990320278110727,0.996943231441048
GoogleCluster,7,MLP,1,0,9462,0.0003158449980344558,0.0002113718030014796
GoogleCluster,7,MLP,1,1,26,0.1477277527135915,0.0
GoogleCluster,7,MLP,1,2,7,0.23578213592087693,0.14285714285714285
GoogleCluster,7,MLP,1,3,3,0.31779139539919327,0.3333333333333333
GoogleCluster,7,MLP,1,4,1,0.4253029521782576,1.0
GoogleCluster,7,MLP,1,5,2,0.5138294398103274,0.5
GoogleCluster,7,MLP,1,6,1,0.617683050495222,0.0
GoogleCluster,7,MLP,1,7,1,0.7095481070079662,0.0
GoogleCluster,7,MLP,1,8,7,0.8568486521984366,1.0
GoogleCluster,7,MLP,1,9,2490,0.9991855384425898,0.9983935742971888
GoogleCluster,7,MLP,2,0,7114,0.00030067176205716815,0.0016868147315153219
GoogleCluster,7,MLP,2,1,4,0.17048981590510912,0.0
GoogleCluster,7,MLP,2,2,8,0.27988597653638897,0.25
GoogleCluster,7,MLP,2,3,5,0.352261067344584,0.4
GoogleCluster,7,MLP,2,4,1,0.46230430985106763,1.0
GoogleCluster,7,MLP,2,5,4,0.5520834878340796,0.75
GoogleCluster,7,MLP,2,6,4,0.6679413687439701,1.0
GoogleCluster,7,MLP,2,7,8,0.7536500435148299,1.0
GoogleCluster,7,MLP,2,8,13,0.8639496460221079,1.0
GoogleCluster,7,MLP,2,9,4839,0.9995722156627399,0.9993800371977681
GoogleCluster,7,LogReg,0,0,5944,0.007799227126691791,0.01648721399730821
GoogleCluster,7,LogReg,0,1,881,0.14145361272432197,0.04199772985244041
GoogleCluster,7,LogReg,0,2,205,0.24387961784392695,0.44390243902439025
GoogleCluster,7,LogReg,0,3,183,0.3474470674297774,0.37158469945355194
GoogleCluster,7,LogReg,0,4,256,0.45498869039084594,0.78515625
GoogleCluster,7,LogReg,0,5,448,0.5487103893908382,0.8638392857142857
GoogleCluster,7,LogReg,0,6,366,0.6526010561644277,0.6284153005464481
GoogleCluster,7,LogReg,0,7,395,0.7456320560278064,0.6734177215189874
GoogleCluster,7,LogReg,0,8,499,0.853753571127217,0.9158316633266533
GoogleCluster,7,LogReg,0,9,2823,0.9743764043341705,0.9865391427559334
GoogleCluster,7,LogReg,1,0,7794,0.003673296284787235,0.0032075955863484734
GoogleCluster,7,LogReg,1,1,399,0.142916938015449,0.07268170426065163
GoogleCluster,7,LogReg,1,2,359,0.2566330359902748,0.17827298050139276
GoogleCluster,7,LogReg,1,3,223,0.3445393082601989,0.1210762331838565
GoogleCluster,7,LogReg,1,4,393,0.43506580827764346,0.043256997455470736
GoogleCluster,7,LogReg,1,5,205,0.5461184847746249,0.18536585365853658
GoogleCluster,7,LogReg,1,6,161,0.6486325991336084,0.6273291925465838
GoogleCluster,7,LogReg,1,7,280,0.759509238387968,0.6642857142857143
GoogleCluster,7,LogReg,1,8,878,0.8586920074683061,0.929384965831435
GoogleCluster,7,LogReg,1,9,1308,0.9618938400384365,0.9143730886850153
GoogleCluster,7,LogReg,2,0,6411,0.019562383983619886,0.018405864919669317
GoogleCluster,7,LogReg,2,1,695,0.14349676211876974,0.2517985611510791
GoogleCluster,7,LogReg,2,2,317,0.23604921645713406,0.23974763406940064
GoogleCluster,7,LogReg,2,3,96,0.3454738848959959,0.59375
GoogleCluster,7,LogReg,2,4,47,0.44478681058734615,0.6595744680851063
GoogleCluster,7,LogReg,2,5,20,0.5338780053287997,0.5
GoogleCluster,7,LogReg,2,6,1,0.6056982413455192,1.0
GoogleCluster,7,LogReg,2,7,2,0.710102186960331,1.0
GoogleCluster,7,LogReg,2,8,0,,
GoogleCluster,7,LogReg,2,9,4411,0.9996824752501163,1.0
GoogleCluster,7,NaiveBayes,0,0,5991,0.03786809429563861,0.04122850943081289
GoogleCluster,7,NaiveBayes,0,1,361,0.12322295034212427,0.09418282548476455
GoogleCluster,7,NaiveBayes,0,2,59,0.2506484743801761,0.2711864406779661
GoogleCluster,7,NaiveBayes,0,3,55,0.33646387132369077,0.32727272727272727
GoogleCluster,7,NaiveBayes,0,4,1414,0.44145713389655383,0.33734087694483733
GoogleCluster,7,NaiveBayes,0,5,32,0.5355557771917261,0.53125
GoogleCluster,7,NaiveBayes,0,6,324,0.6598340078951888,0.7623456790123457
GoogleCluster,7,NaiveBayes,0,7,103,0.7548338077854118,0.8349514563106796
GoogleCluster,7,NaiveBayes,0,8,371,0.8635432765882592,0.816711590296496
GoogleCluster,7,NaiveBayes,0,9,3290,0.9505816734573728,0.9650455927051672
GoogleCluster,7,NaiveBayes,1,0,7860,0.01639298812294817,0.015267175572519083
GoogleCluster,7,NaiveBayes,1,1,398,0.13961244035516154,0.09045226130653267
GoogleCluster,7,NaiveBayes,1,2,59,0.24135927937437593,0.01694915254237288
GoogleCluster,7,NaiveBayes,1,3,208,0.33403408101285476,0.08653846153846154
GoogleCluster,7,NaiveBayes,1,4,1442,0.453679019977964,0.5034674063800277
GoogleCluster,7,NaiveBayes,1,5,79,0.5546824406699594,0.4430379746835443
GoogleCluster,7,NaiveBayes,1,6,87,0.642511060890993,0.6551724137931034
GoogleCluster,7,NaiveBayes,1,7,775,0.7713333884458423,0.8116129032258065
GoogleCluster,7,NaiveBayes,1,8,307,0.8437307621597431,0.6644951140065146
GoogleCluster,7,NaiveBayes,1,9,785,0.9726798993271775,0.8573248407643312
GoogleCluster,7,NaiveBayes,2,0,4803,0.03582247870188049,0.04080782844055798
GoogleCluster,7,NaiveBayes,2,1,2547,0.12287011596780577,0.11503729878288182
GoogleCluster,7,NaiveBayes,2,2,80,0.22288305904427652,0.225
GoogleCluster,7,NaiveBayes,2,3,108,0.33900592001540747,0.4444444444444444
GoogleCluster,7,NaiveBayes,2,4,52,0.4633859998425102,0.17307692307692307
GoogleCluster,7,NaiveBayes,2,5,43,0.5440695850408613,0.5116279069767442
GoogleCluster,7,NaiveBayes,2,6,162,0.6418974110368917,0.5679012345679012
GoogleCluster,7,NaiveBayes,2,7,55,0.7627308421267064,1.0
GoogleCluster,7,NaiveBayes,2,8,492,0.8852873642403755,0.9959349593495935
GoogleCluster,7,NaiveBayes,2,9,3658,0.9578501117442897,1.0
GoogleCluster,13,KATS,0,0,7376,0.00010893666812693659,0.00040672451193058567
GoogleCluster,13,KATS,0,1,3,0.1645516185196633,0.3333333333333333
GoogleCluster,13,KATS,0,2,1,0.26282559260300864,0.0
GoogleCluster,13,KATS,0,3,0,,
GoogleCluster,13,KATS,0,4,2,0.4426442076173507,0.5
GoogleCluster,13,KATS,0,5,2,0.5429934127087812,1.0
GoogleCluster,13,KATS,0,6,0,,
GoogleCluster,13,KATS,0,7,3,0.7417552585932988,0.3333333333333333
GoogleCluster,13,KATS,0,8,3,0.8301154389760231,0.6666666666666666
GoogleCluster,13,KATS,0,9,4610,0.9988165234686865,1.0
GoogleCluster,13,KATS,1,0,9496,0.0002928612964646855,0.00010530749789385004
GoogleCluster,13,KATS,1,1,3,0.13204447615181047,0.3333333333333333
GoogleCluster,13,KATS,1,2,1,0.2053823997063747,1.0
GoogleCluster,13,KATS,1,3,1,0.30708476734082707,0.0
GoogleCluster,13,KATS,1,4,0,,
GoogleCluster,13,KATS,1,5,0,,
GoogleCluster,13,KATS,1,6,0,,
GoogleCluster,13,KATS,1,7,0,,
GoogleCluster,13,KATS,1,8,0,,
GoogleCluster,13,KATS,1,9,2499,0.9997052339141621,0.9987995198079231
GoogleCluster,13,KATS,2,0,7112,0.0005415765451773598,0.00014060742407199101
GoogleCluster,13,KATS,2,1,2,0.11838781348134066,0.0
GoogleCluster,13,KATS,2,2,2,0.24783892772878732,0.0
GoogleCluster,13,KATS,2,3,0,,
GoogleCluster,13,KATS,2,4,2,0.4512507306174396,0.0
GoogleCluster,13,KATS,2,5,1,0.5047192643677103,0.0
GoogleCluster,13,KATS,2,6,0,,
GoogleCluster,13,KATS,2,7,1,0.7347953886008933,1.0
GoogleCluster,13,KATS,2,8,4,0.8485300127463316,0.75
GoogleCluster,13,KATS,2,9,4876,0.9998227377171032,1.0
GoogleCluster,13,LightGBM,0,0,7367,0.00026490295806252327,0.0005429618569295507
GoogleCluster,13,LightGBM,0,1,5,0.11896876290845486,0.0
GoogleCluster,13,LightGBM,0,2,5,0.2507085492403699,0.4
GoogleCluster,13,LightGBM,0,3,2,0.35830727176784527,0.0
GoogleCluster,13,LightGBM,0,4,3,0.4384300456324914,0.3333333333333333
GoogleCluster,13,LightGBM,0,5,1,0.5198683601681579,0.0
GoogleCluster,13,LightGBM,0,6,1,0.6058097369233716,0.0
GoogleCluster,13,LightGBM,0,7,4,0.7444878556201346,0.75
GoogleCluster,13,LightGBM,0,8,3,0.8455850103645405,0.6666666666666666
GoogleCluster,13,LightGBM,0,9,4609,0.9994573128572022,0.999783033195921
GoogleCluster,13,LightGBM,1,0,9499,7.060652139707744e-05,0.00021054847878724077
GoogleCluster,13,LightGBM,1,1,2,0.12731908646308848,0.5
GoogleCluster,13,LightGBM,1,2,0,,
GoogleCluster,13,LightGBM,1,3,0,,
GoogleCluster,13,LightGBM,1,4,0,,
GoogleCluster,13,LightGBM,1,5,1,0.565832079879366,1.0
GoogleCluster,13,LightGBM,1,6,0,,
GoogleCluster,13,LightGBM,1,7,0,,
GoogleCluster,13,LightGBM,1,8,0,,
GoogleCluster,13,LightGBM,1,9,2498,0.9998895551818732,0.9987990392313851
GoogleCluster,13,LightGBM,2,0,7110,0.0002855501048314891,0.00014064697609001407
GoogleCluster,13,LightGBM,2,1,1,0.17264963777596898,0.0
GoogleCluster,13,LightGBM,2,2,4,0.2541317478340051,0.25
GoogleCluster,13,LightGBM,2,3,1,0.3565046502404901,0.0
GoogleCluster,13,LightGBM,2,4,1,0.4801158631581706,1.0
GoogleCluster,13,LightGBM,2,5,2,0.5520201809144538,0.5
GoogleCluster,13,LightGBM,2,6,2,0.6415895578874038,1.0
GoogleCluster,13,LightGBM,2,7,5,0.7401470617699594,0.4
GoogleCluster,13,LightGBM,2,8,5,0.8792887032629938,1.0
GoogleCluster,13,LightGBM,2,9,4869,0.9996453690742984,0.9997946190182789
GoogleCluster,13,XGBoost,0,0,7353,0.0007273430819623172,0.0004079967360261118
GoogleCluster,13,XGBoost,0,1,14,0.13131645321846008,0.07142857142857142
GoogleCluster,13,XGBoost,0,2,2,0.25492390990257263,0.5
GoogleCluster,13,XGBoost,0,3,6,0.3287683427333832,0.16666666666666666
GoogleCluster,13,XGBoost,0,4,6,0.45989349484443665,0.16666666666666666
GoogleCluster,13,XGBoost,0,5,5,0.581786036491394,0.6
GoogleCluster,13,XGBoost,0,6,1,0.6855947971343994,0.0
GoogleCluster,13,XGBoost,0,7,2,0.7338953018188477,0.0
GoogleCluster,13,XGBoost,0,8,9,0.8429036140441895,1.0
GoogleCluster,13,XGBoost,0,9,4602,0.9982720017433167,0.9997827031725337
GoogleCluster,13,XGBoost,1,0,9496,0.0002584228350315243,0.00021061499578770007
GoogleCluster,13,XGBoost,1,1,3,0.16948199272155762,0.0
GoogleCluster,13,XGBoost,1,2,0,,
GoogleCluster,13,XGBoost,1,3,0,,
GoogleCluster,13,XGBoost,1,4,0,,
GoogleCluster,13,XGBoost,1,5,1,0.5111997127532959,1.0
GoogleCluster,13,XGBoost,1,6,1,0.6050457954406738,1.0
GoogleCluster,13,XGBoost,1,7,1,0.7440799474716187,0.0
GoogleCluster,13,XGBoost,1,8,6,0.8575214743614197,1.0
GoogleCluster,13,XGBoost,1,9,2492,0.9993116855621338,0.9987961476725522
GoogleCluster,13,XGBoost,2,0,7106,0.0008983240113593638,0.00014072614691809738
GoogleCluster,13,XGBoost,2,1,6,0.13913580775260925,0.0
GoogleCluster,13,XGBoost,2,2,2,0.26574528217315674,1.0
GoogleCluster,13,XGBoost,2,3,2,0.3568263053894043,1.0
GoogleCluster,13,XGBoost,2,4,5,0.42673173546791077,0.2
GoogleCluster,13,XGBoost,2,5,4,0.5502549409866333,0.75
GoogleCluster,13,XGBoost,2,6,5,0.6603292226791382,0.6
GoogleCluster,13,XGBoost,2,7,2,0.7392135858535767,1.0
GoogleCluster,13,XGBoost,2,8,9,0.8777549266815186,0.8888888888888888
GoogleCluster,13,XGBoost,2,9,4859,0.99920654296875,1.0
GoogleCluster,13,RandomForest,0,0,7340,0.0012935967302452318,0.00013623978201634878
GoogleCluster,13,RandomForest,0,1,17,0.1514705882352941,0.058823529411764705
GoogleCluster,13,RandomForest,0,2,10,0.2525,0.0
GoogleCluster,13,RandomForest,0,3,8,0.334375,0.0
GoogleCluster,13,RandomForest,0,4,5,0.442,0.4
GoogleCluster,13,RandomForest,0,5,6,0.5616666666666666,0.5
GoogleCluster,13,RandomForest,0,6,10,0.658,0.9
GoogleCluster,13,RandomForest,0,7,12,0.7491666666666666,1.0
GoogleCluster,13,RandomForest,0,8,22,0.8572727272727273,1.0
GoogleCluster,13,RandomForest,0,9,4570,0.9976170678336982,1.0
GoogleCluster,13,RandomForest,1,0,9483,0.0006606559105768217,0.0
GoogleCluster,13,RandomForest,1,1,13,0.14961538461538462,0.07692307692307693
GoogleCluster,13,RandomForest,1,2,3,0.25833333333333336,0.3333333333333333
GoogleCluster,13,RandomForest,1,3,0,,
GoogleCluster,13,RandomForest,1,4,2,0.45499999999999996,0.5
GoogleCluster,13,RandomForest,1,5,1,0.5,0.0
GoogleCluster,13,RandomForest,1,6,1,0.605,1.0
GoogleCluster,13,RandomForest,1,7,2,0.7475,1.0
GoogleCluster,13,RandomForest,1,8,12,0.8579166666666667,0.8333333333333334
GoogleCluster,13,RandomForest,1,9,2483,0.9981071284736207,1.0
GoogleCluster,13,RandomForest,2,0,7083,0.0015883100381194409,0.0
GoogleCluster,13,RandomForest,2,1,17,0.12911764705882353,0.058823529411764705
GoogleCluster,13,RandomForest,2,2,16,0.2384375,0.0
GoogleCluster,13,RandomForest,2,3,3,0.34500000000000003,0.0
GoogleCluster,13,RandomForest,2,4,3,0.45166666666666666,0.6666666666666666
GoogleCluster,13,RandomForest,2,5,3,0.5683333333333334,1.0
GoogleCluster,13,RandomForest,2,6,7,0.6521428571428572,1.0
GoogleCluster,13,RandomForest,2,7,9,0.7444444444444444,1.0
GoogleCluster,13,RandomForest,2,8,12,0.84875,1.0
GoogleCluster,13,RandomForest,2,9,4847,0.9984970084588406,1.0
GoogleCluster,13,BalancedRF,0,0,7317,0.0015853491868252018,0.00027333606669400026
GoogleCluster,13,BalancedRF,0,1,31,0.1430645161290323,0.0
GoogleCluster,13,BalancedRF,0,2,12,0.24500000000000002,0.08333333333333333
GoogleCluster,13,BalancedRF,0,3,11,0.3336363636363636,0.0
GoogleCluster,13,BalancedRF,0,4,6,0.45,0.16666666666666666
GoogleCluster,13,BalancedRF,0,5,10,0.558,0.4
GoogleCluster,13,BalancedRF,0,6,11,0.6527272727272727,0.9090909090909091
GoogleCluster,13,BalancedRF,0,7,21,0.7626190476190476,1.0
GoogleCluster,13,BalancedRF,0,8,44,0.8617045454545456,1.0
GoogleCluster,13,BalancedRF,0,9,4537,0.9966784218646684,1.0
GoogleCluster,13,BalancedRF,1,0,9474,0.0011378509605235382,0.0
GoogleCluster,13,BalancedRF,1,1,13,0.1376923076923077,0.0
GoogleCluster,13,BalancedRF,1,2,11,0.24181818181818182,0.18181818181818182
GoogleCluster,13,BalancedRF,1,3,1,0.32,0.0
GoogleCluster,13,BalancedRF,1,4,0,,
GoogleCluster,13,BalancedRF,1,5,2,0.5325,0.5
GoogleCluster,13,BalancedRF,1,6,2,0.63,0.5
GoogleCluster,13,BalancedRF,1,7,3,0.7566666666666667,1.0
GoogleCluster,13,BalancedRF,1,8,13,0.8623076923076922,0.8461538461538461
GoogleCluster,13,BalancedRF,1,9,2481,0.9982224909310763,1.0
GoogleCluster,13,BalancedRF,2,0,7070,0.002081329561527581,0.0
GoogleCluster,13,BalancedRF,2,1,29,0.13724137931034483,0.034482758620689655
GoogleCluster,13,BalancedRF,2,2,14,0.22071428571428572,0.0
GoogleCluster,13,BalancedRF,2,3,7,0.3428571428571429,0.2857142857142857
GoogleCluster,13,BalancedRF,2,4,5,0.421,0.6
GoogleCluster,13,BalancedRF,2,5,6,0.5333333333333333,1.0
GoogleCluster,13,BalancedRF,2,6,13,0.6480769230769231,1.0
GoogleCluster,13,BalancedRF,2,7,6,0.7675,1.0
GoogleCluster,13,BalancedRF,2,8,28,0.8469642857142857,1.0
GoogleCluster,13,BalancedRF,2,9,4822,0.9978961012028204,1.0
GoogleCluster,13,MLP,0,0,7279,0.0008236213123817425,0.001236433576040665
GoogleCluster,13,MLP,0,1,49,0.13278710439706143,0.08163265306122448
GoogleCluster,13,MLP,0,2,19,0.250333435492035,0.15789473684210525
GoogleCluster,13,MLP,0,3,11,0.34615579824562004,0.2727272727272727
GoogleCluster,13,MLP,0,4,8,0.4360522888488163,0.375
GoogleCluster,13,MLP,0,5,38,0.5563854275602804,0.9210526315789473
GoogleCluster,13,MLP,0,6,77,0.6476235853784995,0.7012987012987013
GoogleCluster,13,MLP,0,7,19,0.7431923372069148,0.8947368421052632
GoogleCluster,13,MLP,0,8,12,0.8463518647298606,1.0
GoogleCluster,13,MLP,0,9,4488,0.9980892192044208,0.9982174688057041
GoogleCluster,13,MLP,1,0,9392,0.0002493389596570841,0.00042589437819420784
GoogleCluster,13,MLP,1,1,5,0.15247578974618708,0.0
GoogleCluster,13,MLP,1,2,14,0.26068597865494453,0.07142857142857142
GoogleCluster,13,MLP,1,3,74,0.3522856181763222,0.2972972972972973
GoogleCluster,13,MLP,1,4,33,0.4440692221409555,0.030303030303030304
GoogleCluster,13,MLP,1,5,5,0.5758705654588282,0.6
GoogleCluster,13,MLP,1,6,2,0.603029061493615,0.5
GoogleCluster,13,MLP,1,7,9,0.7494331241214337,0.8888888888888888
GoogleCluster,13,MLP,1,8,36,0.8704542825707176,0.9444444444444444
GoogleCluster,13,MLP,1,9,2430,0.9988454234372249,0.9979423868312757
GoogleCluster,13,MLP,2,0,7095,0.000995389484421282,0.0012684989429175475
GoogleCluster,13,MLP,2,1,7,0.1602594025883358,0.0
GoogleCluster,13,MLP,2,2,5,0.26200432947991414,0.4
GoogleCluster,13,MLP,2,3,3,0.34813599023184055,0.0
GoogleCluster,13,MLP,2,4,6,0.4301517569682467,0.3333333333333333
GoogleCluster,13,MLP,2,5,5,0.5456970399045236,0.6
GoogleCluster,13,MLP,2,6,9,0.6627566713611228,0.7777777777777778
GoogleCluster,13,MLP,2,7,11,0.7445024034068249,0.8181818181818182
GoogleCluster,13,MLP,2,8,14,0.8616028790993815,0.8571428571428571
GoogleCluster,13,MLP,2,9,4845,0.9993461150273693,0.9983488132094943
GoogleCluster,13,LogReg,0,0,5917,0.0071340063392311606,0.014365387865472368
GoogleCluster,13,LogReg,0,1,863,0.14086882734196787,0.03476245654692932
GoogleCluster,13,LogReg,0,2,197,0.24171685963361572,0.3197969543147208
GoogleCluster,13,LogReg,0,3,166,0.3499597048911323,0.42168674698795183
GoogleCluster,13,LogReg,0,4,222,0.4546297523225241,0.7027027027027027
GoogleCluster,13,LogReg,0,5,463,0.5482147304833083,0.8531317494600432
GoogleCluster,13,LogReg,0,6,322,0.6500130240438999,0.5900621118012422
GoogleCluster,13,LogReg,0,7,413,0.750269499183069,0.6828087167070218
GoogleCluster,13,LogReg,0,8,494,0.8538239360452898,0.9230769230769231
GoogleCluster,13,LogReg,0,9,2943,0.9736237929930516,0.983010533469249
GoogleCluster,13,LogReg,1,0,7925,0.0038594455058004523,0.003911671924290221
GoogleCluster,13,LogReg,1,1,405,0.14420497325700168,0.04938271604938271
GoogleCluster,13,LogReg,1,2,380,0.24800748997433858,0.19736842105263158
GoogleCluster,13,LogReg,1,3,193,0.34596167076334017,0.15025906735751296
GoogleCluster,13,LogReg,1,4,375,0.43357796037449664,0.02666666666666667
GoogleCluster,13,LogReg,1,5,174,0.5417277519950955,0.2471264367816092
GoogleCluster,13,LogReg,1,6,166,0.6485480500885087,0.6987951807228916
GoogleCluster,13,LogReg,1,7,274,0.7607886698443664,0.7299270072992701
GoogleCluster,13,LogReg,1,8,845,0.8579021797357465,0.9491124260355029
GoogleCluster,13,LogReg,1,9,1263,0.9619600601183156,0.9287410926365796
GoogleCluster,13,LogReg,2,0,6454,0.020961869874345077,0.015184381778741865
GoogleCluster,13,LogReg,2,1,658,0.14715157886207594,0.22036474164133737
GoogleCluster,13,LogReg,2,2,289,0.2401056417398107,0.328719723183391
GoogleCluster,13,LogReg,2,3,105,0.35080334146726133,0.638095238095238
GoogleCluster,13,LogReg,2,4,32,0.4502454982720582,0.46875
GoogleCluster,13,LogReg,2,5,14,0.5442536422411584,0.9285714285714286
GoogleCluster,13,LogReg,2,6,2,0.6769320184791437,1.0
GoogleCluster,13,LogReg,2,7,0,,
GoogleCluster,13,LogReg,2,8,1,0.8008403530904165,1.0
GoogleCluster,13,LogReg,2,9,4445,0.9997868713198416,1.0
GoogleCluster,13,NaiveBayes,0,0,5848,0.03796038179306682,0.03676470588235294
GoogleCluster,13,NaiveBayes,0,1,489,0.1193156785215192,0.09815950920245399
GoogleCluster,13,NaiveBayes,0,2,47,0.25789666861462834,0.1276595744680851
GoogleCluster,13,NaiveBayes,0,3,83,0.33562799260904,0.42168674698795183
GoogleCluster,13,NaiveBayes,0,4,1344,0.4384813154809215,0.3325892857142857
GoogleCluster,13,NaiveBayes,0,5,41,0.5387146712436076,0.5609756097560976
GoogleCluster,13,NaiveBayes,0,6,308,0.6648206852742421,0.7662337662337663
GoogleCluster,13,NaiveBayes,0,7,71,0.749578970239359,0.7746478873239436
GoogleCluster,13,NaiveBayes,0,8,398,0.8638962208524367,0.8241206030150754
GoogleCluster,13,NaiveBayes,0,9,3371,0.9517012261932195,0.9572827054286562
GoogleCluster,13,NaiveBayes,1,0,8040,0.015774479688016166,0.018159203980099504
GoogleCluster,13,NaiveBayes,1,1,365,0.1336609780825552,0.09315068493150686
GoogleCluster,13,NaiveBayes,1,2,27,0.24341305114573863,0.07407407407407407
GoogleCluster,13,NaiveBayes,1,3,181,0.33657195969423903,0.09392265193370165
GoogleCluster,13,NaiveBayes,1,4,1401,0.45428816745021966,0.49964311206281226
GoogleCluster,13,NaiveBayes,1,5,89,0.5542753260099618,0.4943820224719101
GoogleCluster,13,NaiveBayes,1,6,111,0.6421338961041256,0.7297297297297297
GoogleCluster,13,NaiveBayes,1,7,725,0.7699523937366911,0.8262068965517242
GoogleCluster,13,NaiveBayes,1,8,322,0.8429804595434276,0.6894409937888198
GoogleCluster,13,NaiveBayes,1,9,739,0.9723495357567696,0.8849797023004059
GoogleCluster,13,NaiveBayes,2,0,4400,0.03031921586981876,0.02431818181818182
GoogleCluster,13,NaiveBayes,2,1,2867,0.12039235150506776,0.11614928496686432
GoogleCluster,13,NaiveBayes,2,2,148,0.2350391466676381,0.20270270270270271
GoogleCluster,13,NaiveBayes,2,3,107,0.3599206093745649,0.4672897196261682
GoogleCluster,13,NaiveBayes,2,4,32,0.44069374756680835,0.15625
GoogleCluster,13,NaiveBayes,2,5,51,0.5500485437060021,0.21568627450980393
GoogleCluster,13,NaiveBayes,2,6,133,0.646231786263893,0.6541353383458647
GoogleCluster,13,NaiveBayes,2,7,53,0.7648425948048063,1.0
GoogleCluster,13,NaiveBayes,2,8,497,0.8813630977633039,0.993963782696177
GoogleCluster,13,NaiveBayes,2,9,3712,0.9567192283774169,0.9997306034482759
GoogleCluster,99,KATS,0,0,7371,0.00017919963472719718,0.0
GoogleCluster,99,KATS,0,1,1,0.10448716615698445,1.0
GoogleCluster,99,KATS,0,2,4,0.22901406482629405,0.5
GoogleCluster,99,KATS,0,3,1,0.34170006758450716,1.0
GoogleCluster,99,KATS,0,4,1,0.44944476932269567,0.0
GoogleCluster,99,KATS,0,5,2,0.5763817047679418,0.0
GoogleCluster,99,KATS,0,6,2,0.6299411272376034,1.0
GoogleCluster,99,KATS,0,7,1,0.786181258889642,1.0
GoogleCluster,99,KATS,0,8,7,0.8838529562425796,0.7142857142857143
GoogleCluster,99,KATS,0,9,4610,0.9988961868215637,0.9995661605206074
GoogleCluster,99,KATS,1,0,9499,0.00028135583675510954,0.00010527423939362039
GoogleCluster,99,KATS,1,1,1,0.10239869059693187,0.0
GoogleCluster,99,KATS,1,2,0,,
GoogleCluster,99,KATS,1,3,1,0.3711215570440373,1.0
GoogleCluster,99,KATS,1,4,0,,
GoogleCluster,99,KATS,1,5,0,,
GoogleCluster,99,KATS,1,6,0,,
GoogleCluster,99,KATS,1,7,2,0.7488417307713351,0.5
GoogleCluster,99,KATS,1,8,1,0.8949456829279542,0.0
GoogleCluster,99,KATS,1,9,2496,0.9996705506028712,1.0
GoogleCluster,99,KATS,2,0,7113,0.0005727280432632875,0.0002811753128075355
GoogleCluster,99,KATS,2,1,4,0.12091959509931237,0.25
GoogleCluster,99,KATS,2,2,2,0.2358492622036885,0.0
GoogleCluster,99,KATS,2,3,1,0.382498221378802,0.0
GoogleCluster,99,KATS,2,4,1,0.4038923288675495,1.0
GoogleCluster,99,KATS,2,5,1,0.5200754729368869,1.0
GoogleCluster,99,KATS,2,6,2,0.6756030127622643,0.0
GoogleCluster,99,KATS,2,7,1,0.7877000441827396,1.0
GoogleCluster,99,KATS,2,8,0,,
GoogleCluster,99,KATS,2,9,4875,0.9996675294372115,1.0
GoogleCluster,99,LightGBM,0,0,7365,0.00030983985064875436,0.00013577732518669383
GoogleCluster,99,LightGBM,0,1,9,0.1326503989159772,0.2222222222222222
GoogleCluster,99,LightGBM,0,2,1,0.2403517103531285,0.0
GoogleCluster,99,LightGBM,0,3,0,,
GoogleCluster,99,LightGBM,0,4,2,0.4684398655998048,0.0
GoogleCluster,99,LightGBM,0,5,0,,
GoogleCluster,99,LightGBM,0,6,0,,
GoogleCluster,99,LightGBM,0,7,7,0.7594089170405238,0.5714285714285714
GoogleCluster,99,LightGBM,0,8,5,0.8724756288367763,1.0
GoogleCluster,99,LightGBM,0,9,4611,0.9993881635409748,0.9993493819128172
GoogleCluster,99,LightGBM,1,0,9498,7.519316047747878e-05,0.0001052853232259423
GoogleCluster,99,LightGBM,1,1,1,0.13542728324685685,0.0
GoogleCluster,99,LightGBM,1,2,3,0.22731359460539544,0.3333333333333333
GoogleCluster,99,LightGBM,1,3,0,,
